,Symbol,Name,MarketCap,Sector,Industry,L2,risk_score,close_price,return_2019,return_2018,return_2017,return_2016,return_2015,return_2014,return_2013,return_2012,return_2011,return_2010
3429,VNOM,Viper Energy Partners LP,3694527413.61,Energy,Oil & Gas Production,Mid Cap,0.3559418487404699,21.89,,,,,,,,,,
3430,VIR,"Vir Biotechnology, Inc.",1796539104.36,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Small Cap,,25.24,,,,,,,,,,
3431,VIRC,Virco Manufacturing Corporation,66625447.76,Consumer Durables,Industrial Specialties,Micro Cap,0.43595650019204135,4.03,0.059999942779541016,-0.19683190961969188,0.17813913467610187,0.29129138227350126,0.364753944788222,0.06550229856037082,-0.1158302130834099,0.6086956423498959,-0.3804344204546335,-0.25312653719916556
3432,VTSI,"VirTra, Inc.",32934965.571999997,Consumer Services,Services-Misc. Amusement & Recreation,Micro Cap,0.705159659145542,4.29,,,,,,,,,,
3433,VIRT,"Virtu Financial, Inc.",2946813200.7,Finance,Investment Bankers/Brokers/Service,Mid Cap,0.33848292621967396,15.9,,,,,,,,,,
3434,VRTS,"Virtus Investment Partners, Inc.",882656306.6,Finance,Investment Managers,Small Cap,0.3199815735728138,126.12,0.5661983312624559,-0.29814224960552593,-0.009868413647082686,0.02663850667533274,-0.2980617810486307,-0.14365403662417897,0.6541260214094695,0.5911063096603344,0.6753362905716866,1.8534592978101045
3435,VRTSP,"Virtus Investment Partners, Inc.",116138500.0,Finance,Investment Managers,Micro Cap,0.23851021854497637,99.48,,,,,,,,,,
3436,BBC,Virtus LifeSci Biotech Clinical Trials ETF,38212752.8504,,,Micro Cap,0.2965451029498383,36.11,,,,,,,,,,
3437,BBP,Virtus LifeSci Biotech Products ETF,44046576.1856,,,Micro Cap,0.24202746100538128,41.31,,,,,,,,,,
3438,VRTU,Virtusa Corporation,1299393478.88,Technology,EDP Services,Small Cap,0.4372214157717966,41.75,0.06433438996595786,-0.03380221453205745,0.7547770843306987,-0.3923560535434376,-0.007919319195059504,0.09398787088516691,1.3183201123002277,0.13466856523382797,-0.11491448642891189,0.8057394980831252
3439,VISL,"Vislink Technologies, Inc.",6565616.31,Capital Goods,Telecommunications Equipment,Micro Cap,1.7507218050292648,0.2857,,,,,,,,,,
3440,VTGN,"VistaGen Therapeutics, Inc.",31349616.5145,Health Care,Major Pharmaceuticals,Micro Cap,1.7652210529310466,0.7805,,,,,,,,,,
3441,VC,Visteon Corporation,2503177225.36,Capital Goods,Auto Parts:O.E.M.,Mid Cap,0.5155832805397679,83.82,0.43646314020215105,-0.5182995119601764,0.5576301355969673,0.21131659275523829,0.07149538910491815,0.30492120552780055,0.5215533897423661,0.0776932226099245,-0.3274073964356128,
3442,VIVE,"Viveve Medical, Inc.",3374516.3504,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Micro Cap,1.7123804246332563,1.07,-0.9880000000908261,-0.7887323943661972,-0.03495145631067964,-0.23816568047337283,0.8777777777777778,-0.875,-0.7230769230769231,0.23809523809523814,0.5909090909090908,
3443,VVPR,VivoPower International PLC,14583669.3632,Public Utilities,Power Generation,Micro Cap,1.3197571597945856,1.15,,,,,,,,,,
3444,VVUS,"VIVUS, Inc.",28948179.36,Health Care,Major Pharmaceuticals,Micro Cap,0.46220476455024173,2.5598,0.2197309441012143,-0.5539999961853027,-0.5652173913043479,0.12745100147492283,-0.6458333305738589,-0.6828194023226632,-0.3233978754352933,0.3764102251101762,0.040554996537052634,0.018478227698284666
3445,VOD,Vodafone Group Plc,8279986018.5,Public Utilities,Telecommunications Equipment,Mid Cap,0.244971556037608,20.05,0.05706191170901098,-0.34815780717366895,0.38157392693076564,-0.18145429219967302,-0.008637529860678117,-0.09002030992243859,0.6422563550887357,-0.04665693649433622,0.14324701460216183,0.2136473147251554
3446,VG,Vonage Holdings Corp.,2062326975.5,Public Utilities,Telecommunications Equipment,Mid Cap,0.41857124355424774,8.46,-0.1512027221121801,-0.14159297180481123,0.48467156465449035,0.19337982191211367,0.5065616423423394,0.1441441531744181,0.4050633267944268,-0.032653126762290374,0.0937500166307601,0.6000000340597975
3447,VOXX,VOXX International Corporation,107137558.98,Technology,Electronic Components,Micro Cap,0.42552451509227246,4.49,0.10606062430506413,-0.292857124002612,0.19148938976407104,-0.10646395346939808,-0.39954336855613926,-0.47544911205501383,1.4814265550683503,-0.20355027562316974,-0.02085750901376926,0.21720732421859235
3448,VYGR,"Voyager Therapeutics, Inc.",511241455.13,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Small Cap,0.6896899156941846,11.84,,,,,,,,,,
3449,VSEC,VSE Corporation,378469243.5,Consumer Services,Military/Government/Technical,Small Cap,0.47063315892182134,33.34,0.2855872900622407,-0.37806121139910165,0.2544578412139491,0.2584542391271809,-0.050026769950677785,0.38149200210939216,0.9786428938918219,0.02230079357552195,-0.2573203473882556,-0.2633973452461288
3450,VTVT,vTv Therapeutics Inc.,154672700.91,Health Care,Major Pharmaceuticals,Micro Cap,0.6890712524545676,2.1434,,,,,,,,,,
3451,VUZI,Vuzix Corporation,64600809.0,Technology,Radio And Television Broadcasting And Communications Equipment,Micro Cap,0.8577287025650262,1.89,-0.5821205791321187,-0.23040000915527348,-0.08088237872173143,-0.10408431435718335,0.7408256697620617,0.1150895237354228,0.0426666895548502,0.0,-0.2857142857142857,
3452,WAFU,Wah Fu Education Group Limited,10733530.85,Consumer Services,Other Consumer Services,Micro Cap,,1.98,,,,,,,,,,
3453,HLAL,Wahed FTSE USA Shariah ETF,25461000.0,,,Micro Cap,,27.58,,,,,,,,,,
3454,WTRH,Waitr Holdings Inc.,31930090.3516,Miscellaneous,Business Services,Micro Cap,1.361891583057707,0.37,,,,,,,,,,
3455,WBA,"Walgreens Boots Alliance, Inc.",48199730961.84,Health Care,Medical/Nursing Services,Large Cap,0.2804526442864443,52.275,-0.10992017965595346,-0.03650428766024971,-0.10511327242642698,-0.010127380633370264,0.1361597893872981,0.35981269343250766,0.5894044922495554,0.15273410258862818,-0.1334645570329106,0.0815776165002644
3456,WSG,Wanda Sports Group Company Limited,74732000.0,Consumer Services,Services-Misc. Amusement & Recreation,Micro Cap,,2.7975,,,,,,,,,,
3457,WAFD,"Washington Federal, Inc.",2789519335.005,Finance,Major Banks,Mid Cap,0.19400677519248036,34.73,0.40635703349561747,-0.2029588315179346,0.02257196692382135,0.47534140243199463,0.1011451136236774,-0.033173406969356556,0.40685877193109654,0.22919238984215928,-0.1585646983631509,-0.11409014667139716
3458,WASH,"Washington Trust Bancorp, Inc.",905359682.54,Finance,Major Banks,Small Cap,0.20844492602421102,50.9,0.17696384670075616,-0.0774916346961756,-0.022092232527575084,0.4684872822914754,0.018543919919999263,0.1158294425886568,0.4627634278558648,0.14441431167160723,0.13399058042976897,0.4667263550942411
3459,WSBF,"Waterstone Financial, Inc.",500888182.95,Finance,Savings Institutions,Small Cap,0.14939766751905614,17.84,0.20393968547589392,0.04009822934040996,-0.024571186045862614,0.32763166838173285,0.08884266680916242,0.32320405724126733,0.42307709077858857,3.1269841269841274,-0.4184616945014462,0.5853662368982335
3460,WTRE,Watford Holdings Ltd.,550116369.36,,,Small Cap,,24.25,,,,,,,,,,
3461,WTREP,Watford Holdings Ltd.,235695200.0,Finance,Property-Casualty Insurers,Micro Cap,,25.7,,,,,,,,,,
3462,WVE,WAVE Life Sciences Ltd.,270203230.0,Health Care,Major Pharmaceuticals,Micro Cap,1.260738642761172,7.615,,,,,,,,,,
3463,WSTG,"Wayside Technology Group, Inc.",73217511.25,Technology,Retail: Computer Software & Peripheral Equipment,Micro Cap,0.2962246773551005,16.3076,0.7089582284952798,-0.362148743922004,-0.070100938434149,0.06050663003525547,0.10660425969133769,0.32541262126685666,0.2850592665682046,-0.043779821494457805,0.14012878372995075,0.5075100279421929
3464,WDFC,WD-40 Company,2645944263.6,Basic Industries,Major Chemicals,Mid Cap,0.18771026093568685,187.7,0.07417377634920452,0.5767112137768353,0.02805980086566362,0.20370725023910174,0.17457752095465962,0.16566662856638437,0.6210063273938096,0.1958727751814111,0.029055052712541718,0.28110177984749285
3465,HHHH,Wealthbridge Acquisition Limited,76484120.0,Technology,EDP Services,Micro Cap,,10.2,,,,,,,,,,
3469,WB,Weibo Corporation,3489941123.91,Technology,"Computer Software: Programming, Data Processing",Mid Cap,0.4999142909562319,43.08,,,,,,,,,,
3470,WEBK,"Wellesley Bancorp, Inc.",111255063.3,Finance,Banks,Micro Cap,0.34579194236043076,43.04,,,,,,,,,,
3471,WEN,Wendy&#39;s Company (The),4901876817.03,Consumer Services,Restaurants,Mid Cap,0.23920651717886934,22.025,0.45337543604155006,-0.03022840182390296,0.23778715112419846,0.28490052155653434,0.21843517074804053,0.06021477607095682,0.9045151685114545,-0.10418532574454231,0.17937356576447394,-0.0007426907492720236
3472,WERN,"Werner Enterprises, Inc.",2680298611.95,Transportation,Trucking Freight/Courier Services,Mid Cap,0.24396415781247635,37.53,0.3955727270034086,-0.22811991718981495,0.44625170278914017,0.16327389196758335,-0.24271803563024885,0.2740416784687032,0.15101252190582715,-0.02990888944923531,0.10028567200645733,0.2434279745789123
3473,WSBC,"WesBanco, Inc.",2504195195.76,Finance,Major Banks,Mid Cap,0.2216884355034324,35.08,0.06537391891630295,-0.07387937745360906,-0.03038761561471659,0.4763415867751981,-0.11206976601251428,0.11801275158262503,0.48239091061203143,0.18167952236144624,0.0604915843391447,0.5889310361646465
3474,WTBA,West Bancorporation,398355568.64,Finance,Major Banks,Small Cap,0.23539508509506,24.05,0.39469032739386445,-0.21541247425596055,0.0493903721892337,0.2981015109906566,0.1984076087650115,0.11152457253030335,0.518675881389578,0.16635366173887567,0.2536434804457546,0.5911564112631229
3475,WABC,Westamerica Bancorporation,1836497404.92,Finance,Major Banks,Small Cap,0.18122202840679427,65.6,0.24874833446313827,-0.03922701863609912,-0.0266831810107917,0.3926594428919534,-0.01337041285636209,-0.10474913016313903,0.3688315388162231,0.0022477354312344655,-0.18394138474988908,0.028929921331716457
3476,WSTL,"Westell Technologies, Inc.",18364865.5015,Public Utilities,Telecommunications Equipment,Micro Cap,0.6233918845522635,1.1,-0.5238095328200523,-0.4960000038146972,0.4423077452112252,-0.4841269991445314,-0.16000000635782874,-0.6296296470722318,1.1891892640759587,-0.16666666666666663,-0.3211009047219565,1.7249998758236615
3477,WINC,Western Asset Short Duration Income ETF,25905700.0,,,Micro Cap,,25.97,,,,,,,,,,
3478,WBND,Western Asset Total Return ETF,113757000.0,,,Micro Cap,0.04157056556448595,27.3546,,,,,,,,,,
3479,WDC,Western Digital Corporation,20300833559.1,Technology,Electronic Components,Large Cap,0.4679179365963475,66.69,0.7714190973248765,-0.519028909254816,0.1982871739049763,0.17477706003042037,-0.43220061874443316,0.3399462173182535,1.0155707297289318,0.39068122740057487,-0.08702039670740747,-0.2321631036576557
3480,WNEB,"Western New England Bancorp, Inc.",248617905.12,Finance,Savings Institutions,Micro Cap,0.22992250892953614,9.13,-0.020301758856424157,-0.06454803505894402,0.17973833045347076,0.13053074166686596,0.16277618885420164,0.01722327257212286,0.07344532478566279,0.042438741242540656,-0.1481747832711866,0.1939018667605179
3481,WPRT,Westport Fuel Systems Inc,362069427.6,Energy,Industrial Machinery/Components,Small Cap,0.6519919283007962,2.525,0.7819547436735945,-0.6462765834338527,2.327433633920086,-0.43781094497856665,-0.4625668488401351,-0.8092809845420146,-0.2658179976594811,-0.19645012828697728,0.7948164609538348,0.599309203780767
3482,WWR,"Westwater Resources, Inc.",6642638.2,Basic Industries,Precious Metals,Micro Cap,1.239100711405133,2.05,-0.6985714435577393,-0.8691588785046729,-0.21897810218978098,-0.780448717948718,-0.7204301075268817,-0.38613861386138615,-0.05312499999999998,-0.5616438356164384,-0.7852941176470588,3.4155844155844157
3483,WEYS,"Weyco Group, Inc.",230386508.9,Consumer Non-Durables,Apparel,Micro Cap,0.33373378388771263,23.905,-0.05989916608986923,0.007951623755750203,-0.019568670056516746,0.20683422147731867,-0.07118797770759233,0.03603141845332325,0.2868294819068202,-0.013852051797470177,0.029883843856582937,0.06409996597183931
3484,WHLR,"Wheeler Real Estate Investment Trust, Inc.",17350955.09,Consumer Services,Real Estate Investment Trusts,Micro Cap,0.8870487047197427,1.6932,,,,,,,,,,
3485,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",54045546.36,Consumer Services,Real Estate Investment Trusts,Micro Cap,0.3373010982094633,14.81,,,,,,,,,,
3486,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",8143200.0,Consumer Services,Real Estate Investment Trusts,Micro Cap,0.44086382993415096,11.19,,,,,,,,,,
3487,WHF,"WhiteHorse Finance, Inc.",288055368.64,,,Micro Cap,0.1566356533285561,13.92,,,,,,,,,,
3489,WHLM,"Wilhelmina International, Inc.",20680484.0,Consumer Services,Professional Services,Micro Cap,0.5868427435282239,4.49,-0.2898799449976919,-0.09891806603391529,-0.26057145254952563,0.2306610176777817,0.18500002225240064,0.0,1.4999999006589295,-0.3999999761581421,0.33333333333333326,0.6666667108182565
3490,WVVI,"Willamette Valley Vineyards, Inc.",34518866.5899,Consumer Non-Durables,Beverages (Production/Distribution),Micro Cap,0.24135614145408682,6.898,0.0058055098154059515,-0.16484850103204896,0.0299625173858038,0.1313559767228032,0.22068960187551556,-0.07790139492684678,0.7046070092993582,0.23000001907348633,-0.14529914297690527,0.0028571401323591594
3491,WVVIP,"Willamette Valley Vineyards, Inc.",22054892.64,Consumer Non-Durables,Beverages (Production/Distribution),Micro Cap,0.361476893674014,4.45,,,,,,,,,,
3492,WLDN,"Willdan Group, Inc.",395849665.86,Consumer Services,Military/Government/Technical,Small Cap,0.3989392556995826,33.59,-0.09148081467888547,0.4611528304885768,0.05976097265829683,1.6957040386741107,-0.3787990914290198,1.5404896264569015,1.3918918352914265,-0.43939393756949363,-0.009999990463256836,0.6806721880934168
3493,WLFC,Willis Lease Finance Corporation,343656891.25,Consumer Durables,Industrial Specialties,Small Cap,0.41517869198664886,59.6,0.702601226744954,0.38566277235002855,-0.023846779209183988,0.2726367879718232,-0.08219174741617397,0.2615206709999516,0.21313767304673203,0.19748959397654509,-0.08288564434680812,-0.1313333511352539
3494,WLTW,Willis Towers Watson Public Limited Company,26356119002.94,Finance,Specialty Insurers,Large Cap,0.19164347169081167,208.38,0.34809703074843346,0.024245386043065142,0.2504569022027392,-0.03437874551545983,0.11444880572848781,0.028345732421102277,0.37260490034849614,-0.10873716066939332,0.1514024965494043,0.35622826837712607
3495,WSC,WillScot Corporation,2235088295.22,,,Mid Cap,0.2833468612287416,18.53,,,,,,,,,,
3496,WING,Wingstop Inc.,2748588861.68,Consumer Services,Restaurants,Mid Cap,0.29159000339678887,90.15,,,,,,,,,,
3497,WINA,Winmark Corporation,768391893.0,Consumer Services,Other Specialty Stores,Small Cap,0.21938040423559188,200.558,0.2537611999565479,0.2336438476288092,0.029265093093320482,0.3614969004218136,0.07315553354478821,-0.0012911154259515056,0.6294922621955144,-0.0038710441156277753,0.7097888808929318,0.5683851382079284
3498,WINS,Wins Finance Holdings Inc.,257889346.0,Finance,Finance: Consumer Services,Micro Cap,1.2818240491136694,11.5079,,,,,,,,,,
3499,WTFC,Wintrust Financial Corporation,3937991391.0,Finance,Major Banks,Mid Cap,0.2583111600254806,62.87,0.08155298495311891,-0.18555053176363534,0.14362921948915552,0.5104927818912002,0.04680446655806403,0.023006777333627992,0.26248397517848954,0.31530352006330165,-0.1458177237259607,0.07896075798849767
3500,WTFCM,Wintrust Financial Corporation,148500000.0,Finance,Major Banks,Micro Cap,0.1084811727528454,29.6,,,,,,,,,,
3501,AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,20747500.0,,,Micro Cap,0.0469323849931465,40.94,,,,,,,,,,
3502,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,171844942.5,,,Micro Cap,0.21992198955098954,79.94,,,,,,,,,,
3503,WCLD,WisdomTree Cloud Computing Fund,16729191.5272,,,Micro Cap,,27.44,,,,,,,,,,
3504,EMCG,WisdomTree Emerging Markets Consumer Growth Fund,37928655.0,,,Micro Cap,0.14584892364040847,23.05,,,,,,,,,,
3505,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,37217500.0,,,Micro Cap,0.05458646076076591,74.39,,,,,,,,,,
3506,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,75684000.0,,,Micro Cap,0.15983333711930647,25.235,,,,,,,,,,
3507,DXGE,WisdomTree Germany Hedged Equity Fund,43524000.0,,,Micro Cap,0.14786340021839997,31.4,,,,,,,,,,
3508,HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,217480500.0,,,Micro Cap,0.05443705124475451,23.2,,,,,,,,,,
3509,AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,86790060.0,,,Micro Cap,0.023687484364068298,48.0284,,,,,,,,,,
3510,WETF,"WisdomTree Investments, Inc.",672071514.93,Finance,Investment Bankers/Brokers/Service,Small Cap,0.374216377659052,3.68,-0.25753516282529143,-0.4631014318973935,0.16471066638123943,-0.26580105677555843,0.028473509687193754,-0.11009297654977057,1.8937907775857319,0.011570436511239235,0.4578313584886753,1.2432426984922147
3511,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,55514550.0,,,Micro Cap,0.15932548770245802,41.2625,,,,,,,,,,
3512,GULF,WisdomTree Middle East Dividend Fund,20476600.0,,,Micro Cap,0.14938329486089558,20.2,0.10460667612221264,0.11295176816717256,0.07955852030188071,0.04390428620182596,-0.15169400931006205,0.06860853537244549,0.3783527718616404,0.07378806454234232,-0.09629783004869819,0.22281679997977588
3513,HYND,WisdomTree Negative Duration High Yield Bond Fund,20691000.0,,,Micro Cap,0.08233249977764677,18.23,,,,,,,,,,
3514,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,3407786000.0,,,Mid Cap,0.11871596115788875,48.43,,,,,,,,,,
3515,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,132930000.0,,,Micro Cap,0.167411915309249,36.6989,,,,,,,,,,
3516,WKEY,WISeKey International Holding AG,55196262.4684,Technology,EDP Services,Micro Cap,0.45631992401158866,9.631,,,,,,,,,,
3517,WIX,Wix.com Ltd.,7175083886.23,Technology,"Computer Software: Programming, Data Processing",Mid Cap,0.34632899360106556,139.475,,,,,,,,,,
3518,WWD,"Woodward, Inc.",7793204785.1,Energy,Industrial Machinery/Components,Mid Cap,0.26350538468792123,118.03,0.6041809935543085,-0.022236643515136545,0.11631515690713523,0.404095093122415,0.017114859289224293,0.08670328494083623,0.206055268157608,-0.06060591938090454,0.0986528658166852,0.46952959574695785
3519,WDAY,"Workday, Inc.",41643800000.0,Technology,EDP Services,Large Cap,0.3408701198692148,182.41,,,,,,,,,,
